"company_id","transaction_id","close","large_dip","date_published","industry_id","pb_ratio","pc_ratio","pe_ratio","ps_ratio","discount_percentile","institution_held","insider_held","return_on_assets","return_on_equity","total_debt_equity","current_ratio","market_cap","recovered"
3617,1925469,14.35,t,"2019-01-24 00:00:00",141,13.9320388349515,5.29520295202952,-30.531914893617,0.110350661334974,0.43871359223301,99.64,0.98,3.6,1,11401.2,1.35,669390000,f
3617,1961410,13.39,t,"2019-01-11 00:00:00",141,13,4.9409594095941,-28.4893617021277,0.102968317440787,0.380461165048544,99.64,0.98,3.6,1,11401.2,1.35,669390000,t
3617,2135230,17.03,t,"2018-11-10 00:00:00",141,16.5339805825243,6.28413284132841,-36.2340425531915,0.130959704706244,0.601334951456311,99.64,0.98,3.6,1,11401.2,1.35,669390000,t
3617,2420068,19.04,t,"2018-08-09 00:00:00",141,18.4854368932039,7.02583025830258,-40.5106382978723,0.146416487234697,0.723300970873786,99.64,0.98,3.6,1,11401.2,1.35,669390000,t
3617,2470369,22.83,t,"2018-07-25 00:00:00",141,22.1650485436893,8.42435424354244,-48.5744680851064,0.17556136573362,0.953276699029126,99.64,0.98,3.6,1,11401.2,1.35,669390000,f
3617,2552358,23.71,t,"2018-06-28 00:00:00",141,23.0194174757282,8.74907749077491,-50.4468085106383,0.182328514303291,1.00667475728155,99.64,0.98,3.6,1,11401.2,1.35,669390000,t
3617,2747873,10.69,t,"2019-07-19 00:00:00",141,10.378640776699,3.94464944649447,-22.7446808510638,0.0822054752383882,0.216626213592233,99.64,0.98,3.6,1,11401.2,1.35,669390000,f
3617,2179493,18.91,t,"2018-10-26 00:00:00",141,18.3592233009709,6.97785977859779,-40.2340425531915,0.145416794832359,0.715412621359223,99.64,0.98,3.6,1,11401.2,1.35,669390000,f
3617,2413832,19.67,t,"2018-08-11 00:00:00",141,19.0970873786408,7.25830258302583,-41.8510638297872,0.151261150415257,0.761529126213592,99.64,0.98,3.6,1,11401.2,1.35,669390000,t
3617,1623365,12.03,t,"2019-05-10 00:00:00",141,11.6796116504854,4.43911439114391,-25.5957446808511,0.0925099969240234,0.297936893203883,99.64,0.98,3.6,1,11401.2,1.35,669390000,f
3617,2771545,10.51,t,"2019-07-23 00:00:00",141,10.2038834951456,3.87822878228782,-22.3617021276596,0.0808212857582282,0.205703883495146,99.64,0.98,3.6,1,11401.2,1.35,669390000,t
3617,2451413,22.1,t,"2018-07-30 00:00:00",141,21.4563106796117,8.1549815498155,-47.0212765957447,0.169947708397416,0.908980582524272,99.64,0.98,3.6,1,11401.2,1.35,669390000,f
3617,2053477,15.65,t,"2018-12-08 00:00:00",141,15.1941747572816,5.77490774907749,-33.2978723404255,0.120347585358351,0.517597087378641,99.64,0.98,3.6,1,11401.2,1.35,669390000,f
3617,2032006,13.24,t,"2018-12-19 00:00:00",141,12.8543689320388,4.88560885608856,-28.1702127659574,0.101814826207321,0.371359223300971,99.64,0.98,3.6,1,11401.2,1.35,669390000,t
3617,2880205,10.38,t,"2019-08-08 00:00:00",141,10.0776699029126,3.83025830258303,-22.0851063829787,0.0798215933558905,0.197815533980583,99.64,0.98,3.6,1,11401.2,1.35,669390000,f
3617,3014224,7.5,t,"2019-08-28 00:00:00",141,7.28155339805825,2.76752767527675,-15.9574468085106,0.0576745616733313,0.0230582524271845,99.64,0.98,3.6,1,11401.2,1.35,669390000,t
3618,1022091,52.01,t,"2019-02-28 00:00:00",1,1.90512820512821,50.9901960784314,325.0625,1.18231416230962,0.784362549800797,107.95,0.34,2.62,0.59,108.32,0.89,5450000000,f
3618,791495,39.61,t,"2018-12-21 00:00:00",1,1.45091575091575,38.8333333333333,247.5625,0.900431916344624,0.166832669322709,107.95,0.34,2.62,0.59,108.32,0.89,5450000000,t
3618,781252,41.29,t,"2018-12-18 00:00:00",1,1.51245421245421,40.4803921568627,258.0625,0.938622414185042,0.250498007968127,107.95,0.34,2.62,0.59,108.32,0.89,5450000000,t
3618,1185349,45.91,t,"2019-04-18 00:00:00",1,1.68168498168498,45.0098039215686,286.9375,1.04364628324619,0.480577689243028,107.95,0.34,2.62,0.59,108.32,0.89,5450000000,t
3618,2865684,46.64,t,"2019-08-06 00:00:00",1,1.70842490842491,45.7254901960784,291.5,1.06024096385542,0.516932270916335,107.95,0.34,2.62,0.59,108.32,0.89,5450000000,t
3619,2225670,122.2,t,"2018-10-11 00:00:00",10,3.15925542916236,24.1501976284585,18.1845238095238,2.14498859048622,0.585540599218411,77.94,0.91,7.52,18.15,55.37,2.1,5200000000,f
3621,2128768,5.03,t,"2018-11-13 00:00:00",36,0.793375394321767,15.2424242424242,22.8636363636364,0.552140504939627,0.491111111111111,34.29,0.23,3.09,2.35,99.95,0.74,5630000000,t
3621,2187706,5.65,t,"2018-10-23 00:00:00",36,0.891167192429022,17.1212121212121,25.6818181818182,0.62019758507135,0.628888888888889,34.29,0.23,3.09,2.35,99.95,0.74,5630000000,f
3621,2232146,6.34,t,"2018-10-09 00:00:00",36,1,19.2121212121212,28.8181818181818,0.695938529088913,0.782222222222222,34.29,0.23,3.09,2.35,99.95,0.74,5630000000,f
3621,2847038,3.27,t,"2019-08-03 00:00:00",36,0.515772870662461,9.90909090909091,14.8636363636364,0.358946212952799,0.1,34.29,0.23,3.09,2.35,99.95,0.74,5630000000,t
3621,1876614,4.94,t,"2019-02-08 00:00:00",36,0.779179810725552,14.969696969697,22.4545454545455,0.542261251372119,0.471111111111111,34.29,0.23,3.09,2.35,99.95,0.74,5630000000,f
3624,357174,48.17,t,"2018-08-10 00:00:00",61,2.4439370877727,4.8363453815261,-72.9848484848485,1.13207990599295,0.997259022384651,100,2.23,0.6,-3.3,71.25,2.88,1100000000,f
3624,1076576,43.23,t,"2019-03-18 00:00:00",61,2.19330289193303,4.34036144578313,-65.5,1.01598119858989,0.771585198720877,100,2.23,0.6,-3.3,71.25,2.88,1100000000,f
3624,1286127,30.42,t,"2019-05-17 00:00:00",61,1.54337899543379,3.05421686746988,-46.0909090909091,0.714923619271445,0.186386477843764,100,2.23,0.6,-3.3,71.25,2.88,1100000000,t
3624,1251646,33.62,t,"2019-05-08 00:00:00",61,1.70573313039066,3.37550200803213,-50.9393939393939,0.790129259694477,0.332571950662403,100,2.23,0.6,-3.3,71.25,2.88,1100000000,f
3624,547955,40.4,t,"2018-10-06 00:00:00",61,2.04972095383054,4.05622489959839,-61.2121212121212,0.949471210340776,0.642302421196894,100,2.23,0.6,-3.3,71.25,2.88,1100000000,f
3624,1259892,31.72,t,"2019-05-10 00:00:00",61,1.60933536276002,3.18473895582329,-48.0606060606061,0.745475910693302,0.245774326176336,100,2.23,0.6,-3.3,71.25,2.88,1100000000,t
3624,2865682,29.28,t,"2019-08-06 00:00:00",61,1.4855403348554,2.93975903614458,-44.3636363636364,0.68813160987074,0.134307903152124,100,2.23,0.6,-3.3,71.25,2.88,1100000000,t
3624,3012982,30.89,t,"2019-08-28 00:00:00",61,1.56722475900558,3.10140562248996,-46.8030303030303,0.725969447708578,0.207857469164002,100,2.23,0.6,-3.3,71.25,2.88,1100000000,t
3626,653085,30.92,t,"2018-11-06 00:00:00",21,1.53296975706495,9.39817629179331,24.3464566929134,0.810910044584317,0.9375,91.5,6.87,4.73,6.55,37.48,2.28,1240000000,f
3626,1275788,25.5,t,"2019-05-14 00:00:00",21,1.26425384234011,7.75075987841945,20.0787401574803,0.668764752163651,0.321590909090909,91.5,6.87,4.73,6.55,37.48,2.28,1240000000,t
3627,2705177,18.18,t,"2019-07-13 00:00:00",12,1.56589147286822,37.875,12.0397350993377,1.125,0.254634146341463,82.56,0.95,5.1,12.82,143.21,0.58,2010000000,f
3627,1470865,21.62,t,"2019-06-26 00:00:00",12,1.86218776916451,45.0416666666667,14.317880794702,1.33787128712871,0.590243902439024,82.56,0.95,5.1,12.82,143.21,0.58,2010000000,f
3627,2030451,18.77,t,"2018-12-20 00:00:00",12,1.6167097329888,39.1041666666667,12.4304635761589,1.1615099009901,0.312195121951219,82.56,0.95,5.1,12.82,143.21,0.58,2010000000,t
3632,191113,12.78,t,"2018-06-21 00:00:00",57,4.84090909090909,4.45296167247387,-6.55384615384615,213,0.95244055068836,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,f
3632,300367,11.45,t,"2018-07-24 00:00:00",57,4.33712121212121,3.98954703832753,-5.87179487179487,190.833333333333,0.785982478097622,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3632,534388,11.34,t,"2018-10-02 00:00:00",57,4.29545454545454,3.95121951219512,-5.81538461538462,189,0.772215269086358,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,f
3632,544579,10.53,t,"2018-10-05 00:00:00",57,3.98863636363636,3.66898954703833,-5.4,175.5,0.670838548185231,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,f
3632,728237,7.02,t,"2018-11-28 00:00:00",57,2.65909090909091,2.44599303135888,-3.6,117,0.23153942428035,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3632,781257,7.11,t,"2018-12-18 00:00:00",57,2.69318181818182,2.47735191637631,-3.64615384615385,118.5,0.242803504380476,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3632,812027,6.44,t,"2018-12-27 00:00:00",57,2.43939393939394,2.24390243902439,-3.3025641025641,107.333333333333,0.158948685857322,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3632,991433,6.85,t,"2019-02-19 00:00:00",57,2.59469696969697,2.38675958188153,-3.51282051282051,114.166666666667,0.21026282853567,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3632,1140008,9.75,t,"2019-04-05 00:00:00",57,3.69318181818182,3.39721254355401,-5,162.5,0.573216520650814,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,f
3632,1338072,5.9,t,"2019-06-01 00:00:00",57,2.23484848484848,2.05574912891986,-3.02564102564103,98.3333333333333,0.0913642052565708,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3632,2720449,8.75,t,"2019-07-15 00:00:00",57,3.31439393939394,3.04878048780488,-4.48717948717949,145.833333333333,0.448060075093867,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3632,377312,10.75,t,"2018-08-16 00:00:00",57,4.0719696969697,3.74564459930314,-5.51282051282051,179.166666666667,0.69837296620776,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3632,1348635,6.09,t,"2019-06-04 00:00:00",57,2.30681818181818,2.12195121951219,-3.12307692307692,101.5,0.11514392991239,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3632,735097,7.03,t,"2018-11-30 00:00:00",57,2.66287878787879,2.44947735191638,-3.60512820512821,117.166666666667,0.23279098873592,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3632,612674,6.59,t,"2018-10-25 00:00:00",57,2.49621212121212,2.29616724738676,-3.37948717948718,109.833333333333,0.177722152690864,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3632,3065379,9.72,t,"2019-09-05 00:00:00",57,3.68181818181818,3.38675958188153,-4.98461538461538,162,0.569461827284105,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3632,900278,6.91,t,"2019-01-23 00:00:00",57,2.61742424242424,2.40766550522648,-3.54358974358974,115.166666666667,0.217772215269086,84.53,13.13,-31.83,-63.17,16.81,8.11,479520000,t
3634,656527,15.25,t,"2018-11-07 00:00:00",72,4.15531335149864,26.7543859649123,26.2931034482759,2.2459499263623,0.907284768211921,51.57,4.32,9.35,17.13,12.74,3.52,90910000,f
3634,1048803,9.15,t,"2019-03-08 00:00:00",72,2.49318801089918,16.0526315789474,15.7758620689655,1.34756995581738,0.0993377483443709,51.57,4.32,9.35,17.13,12.74,3.52,90910000,f
3634,761081,9.52,t,"2018-12-11 00:00:00",72,2.59400544959128,16.7017543859649,16.4137931034483,1.4020618556701,0.148344370860927,51.57,4.32,9.35,17.13,12.74,3.52,90910000,t
3634,1059021,9,t,"2019-03-11 00:00:00",72,2.45231607629428,15.7894736842105,15.5172413793103,1.32547864506627,0.0794701986754967,51.57,4.32,9.35,17.13,12.74,3.52,90910000,f
3634,700885,10.91,t,"2018-11-20 00:00:00",72,2.97275204359673,19.140350877193,18.8103448275862,1.60677466863034,0.332450331125828,51.57,4.32,9.35,17.13,12.74,3.52,90910000,f
3634,673609,12.37,t,"2018-11-12 00:00:00",72,3.37057220708447,21.7017543859649,21.3275862068966,1.82179675994109,0.525827814569536,51.57,4.32,9.35,17.13,12.74,3.52,90910000,f
3636,801744,1.08,t,"2018-12-24 00:00:00",25,1.45945945945946,4.90909090909091,-5.51020408163265,0.250580046403712,0.406593406593407,10.54,47.11,-4.48,-25.87,118.99,1.57,21110000,t
3636,1211110,0.97,t,"2019-04-26 00:00:00",25,1.31081081081081,4.40909090909091,-4.94897959183673,0.225058004640371,0.285714285714286,10.54,47.11,-4.48,-25.87,118.99,1.57,21110000,f
3636,1223638,0.96,t,"2019-04-30 00:00:00",25,1.2972972972973,4.36363636363636,-4.89795918367347,0.222737819025522,0.274725274725275,10.54,47.11,-4.48,-25.87,118.99,1.57,21110000,f
3636,1289576,0.853,t,"2019-05-18 00:00:00",25,1.1527027027027,3.87727272727273,-4.35204081632653,0.197911832946636,0.157142857142857,10.54,47.11,-4.48,-25.87,118.99,1.57,21110000,t
3636,761073,1.1,t,"2018-12-11 00:00:00",25,1.48648648648649,5,-5.61224489795918,0.255220417633411,0.428571428571429,10.54,47.11,-4.48,-25.87,118.99,1.57,21110000,f
3636,605658,1.16,t,"2018-10-23 00:00:00",25,1.56756756756757,5.27272727272727,-5.91836734693877,0.269141531322506,0.494505494505494,10.54,47.11,-4.48,-25.87,118.99,1.57,21110000,t
3636,683840,1.2,t,"2018-11-15 00:00:00",25,1.62162162162162,5.45454545454545,-6.12244897959184,0.278422273781903,0.538461538461538,10.54,47.11,-4.48,-25.87,118.99,1.57,21110000,f
3636,1435883,0.775,t,"2019-06-29 00:00:00",25,1.0472972972973,3.52272727272727,-3.95408163265306,0.179814385150812,0.0714285714285715,10.54,47.11,-4.48,-25.87,118.99,1.57,21110000,t
3636,2872324,0.8696,t,"2019-08-07 00:00:00",25,1.17513513513514,3.95272727272727,-4.43673469387755,0.201763341067285,0.175384615384615,10.54,47.11,-4.48,-25.87,118.99,1.57,21110000,t
3636,2919697,0.85,t,"2019-08-14 00:00:00",25,1.14864864864865,3.86363636363636,-4.33673469387755,0.197215777262181,0.153846153846154,10.54,47.11,-4.48,-25.87,118.99,1.57,21110000,t
3638,466677,5.25,t,"2018-09-12 00:00:00",2,0.0808189655172414,1.64576802507837,-0.464601769911504,0.00652944468627573,-0.389668725435149,59.47,0.16,0.27,-3.21,439.88,0.9,104970000,f
3638,656521,4.28,t,"2018-11-07 00:00:00",2,0.0658866995073892,1.34169278996865,-0.378761061946903,0.00532305204900193,-0.44413250982594,59.47,0.16,0.27,-3.21,439.88,0.9,104970000,t
3638,673604,4.28,t,"2018-11-12 00:00:00",2,0.0658866995073892,1.34169278996865,-0.378761061946903,0.00532305204900193,-0.44413250982594,59.47,0.16,0.27,-3.21,439.88,0.9,104970000,t
3638,781258,3.77,t,"2018-12-18 00:00:00",2,0.0580357142857143,1.18181818181818,-0.333628318584071,0.00468876313662086,-0.472768107804604,59.47,0.16,0.27,-3.21,439.88,0.9,104970000,t
3638,547987,5.09,t,"2018-10-06 00:00:00",2,0.0783559113300493,1.59561128526646,-0.450442477876106,0.00633045208631304,-0.398652442448063,59.47,0.16,0.27,-3.21,439.88,0.9,104970000,f
3638,612411,4.35,t,"2018-10-25 00:00:00",2,0.0669642857142857,1.36363636363636,-0.384955752212389,0.0054101113114856,-0.44020213363279,59.47,0.16,0.27,-3.21,439.88,0.9,104970000,f
3638,1259922,3.73,t,"2019-05-10 00:00:00",2,0.0574199507389163,1.1692789968652,-0.330088495575221,0.00463901498663019,-0.475014037057833,59.47,0.16,0.27,-3.21,439.88,0.9,104970000,t
3638,666757,4.28,t,"2018-11-10 00:00:00",2,0.0658866995073892,1.34169278996865,-0.378761061946903,0.00532305204900193,-0.44413250982594,59.47,0.16,0.27,-3.21,439.88,0.9,104970000,t
3638,347121,4.1,t,"2018-08-07 00:00:00",2,0.063115763546798,1.28526645768025,-0.36283185840708,0.0050991853740439,-0.454239191465469,59.47,0.16,0.27,-3.21,439.88,0.9,104970000,t
3638,2878967,14.69,t,"2019-08-08 00:00:00",2,0.226139162561576,4.60501567398119,-1.3,0.0182700080840744,0.140370578326783,59.47,0.16,0.27,-3.21,439.88,0.9,104970000,f
3638,2892253,13.88,t,"2019-08-10 00:00:00",2,0.213669950738916,4.35109717868339,-1.2283185840708,0.0172626080467633,0.0948905109489052,59.47,0.16,0.27,-3.21,439.88,0.9,104970000,f
3641,2865689,11.18,t,"2019-08-06 00:00:00",86,0.972173913043478,79.8571428571428,28.6666666666667,0.819047619047619,0.425742574257426,85.01,19.92,2.73,3.56,92.6,0.18,416510000,f
3642,1495902,8.52,t,"2019-06-19 00:00:00",119,0.173382173382173,1.66081871345029,12.5294117647059,0.263288009888752,0.113677811550152,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3642,1533500,11.03,t,"2019-06-07 00:00:00",119,0.224460724460724,2.15009746588694,16.2205882352941,0.340852904820766,0.266261398176292,63.34,42.29,4.51,1.48,208.67,0.55,109000000,f
3642,1664625,0.79,t,"2019-04-25 00:00:00",119,0.0160765160765161,0.153996101364522,1.16176470588235,0.0244128553770087,-0.356231003039514,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3642,1800701,0.9149,t,"2019-03-11 00:00:00",119,0.0186182336182336,0.178343079922027,1.34544117647059,0.0282725587144623,-0.34863829787234,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3642,1858433,0.84,t,"2019-02-14 00:00:00",119,0.0170940170940171,0.16374269005848,1.23529411764706,0.0259579728059332,-0.353191489361702,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3642,1875493,0.83,t,"2019-02-09 00:00:00",119,0.0168905168905169,0.161793372319688,1.22058823529412,0.0256489493201483,-0.353799392097264,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3642,2051953,0.84,t,"2018-12-11 00:00:00",119,0.0170940170940171,0.16374269005848,1.23529411764706,0.0259579728059332,-0.353191489361702,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3642,2269955,1.25,t,"2018-09-27 00:00:00",119,0.0254375254375254,0.243664717348928,1.83823529411765,0.038627935723115,-0.328267477203647,63.34,42.29,4.51,1.48,208.67,0.55,109000000,f
3642,2502143,2.025,t,"2018-07-14 00:00:00",119,0.0412087912087912,0.394736842105263,2.97794117647059,0.0625772558714462,-0.281155015197568,63.34,42.29,4.51,1.48,208.67,0.55,109000000,f
3642,2615844,1.3,t,"2018-06-08 00:00:00",119,0.0264550264550265,0.253411306042885,1.91176470588235,0.0401730531520396,-0.325227963525836,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3642,2741293,8.98,t,"2019-07-18 00:00:00",119,0.182743182743183,1.7504873294347,13.2058823529412,0.277503090234858,0.141641337386018,63.34,42.29,4.51,1.48,208.67,0.55,109000000,f
3642,2401392,1.5,t,"2018-08-15 00:00:00",119,0.0305250305250305,0.292397660818713,2.20588235294118,0.046353522867738,-0.31306990881459,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3642,2166905,1.04,t,"2018-10-30 00:00:00",119,0.0211640211640212,0.202729044834308,1.52941176470588,0.0321384425216316,-0.341033434650456,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3642,2006862,0.61,t,"2018-12-27 00:00:00",119,0.0124135124135124,0.118908382066277,0.897058823529412,0.0188504326328801,-0.367173252279635,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3642,1464583,7.82,t,"2019-06-28 00:00:00",119,0.159137159137159,1.52436647173489,11.5,0.241656365883807,0.0711246200607903,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3642,2771571,8.16,t,"2019-07-23 00:00:00",119,0.166056166056166,1.5906432748538,12,0.252163164400494,0.0917933130699088,63.34,42.29,4.51,1.48,208.67,0.55,109000000,f
3642,2547885,1.55,t,"2018-06-29 00:00:00",119,0.0315425315425315,0.302144249512671,2.27941176470588,0.0478986402966625,-0.310030395136778,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3642,2451445,1.55,t,"2018-07-30 00:00:00",119,0.0315425315425315,0.302144249512671,2.27941176470588,0.0478986402966625,-0.310030395136778,63.34,42.29,4.51,1.48,208.67,0.55,109000000,f
3642,2866937,7.32,t,"2019-08-06 00:00:00",119,0.148962148962149,1.42690058479532,10.7647058823529,0.226205191594561,0.0407294832826748,63.34,42.29,4.51,1.48,208.67,0.55,109000000,f
3642,1576605,12.24,t,"2019-05-24 00:00:00",119,0.249084249084249,2.3859649122807,18,0.378244746600742,0.339817629179331,63.34,42.29,4.51,1.48,208.67,0.55,109000000,f
3642,2646822,0.98,t,"2019-03-05 00:00:00",119,0.0199430199430199,0.191033138401559,1.44117647058824,0.0302843016069221,-0.34468085106383,63.34,42.29,4.51,1.48,208.67,0.55,109000000,t
3645,187819,3.26,t,"2018-06-20 00:00:00",87,0.92090395480226,12.0740740740741,47.2463768115942,3.16504854368932,3.44444444444444,2.05,44.29,1.08,0.91,12.67,3.17,42990000,f
3645,253977,2.645,t,"2018-07-10 00:00:00",87,0.747175141242938,9.7962962962963,38.3333333333333,2.56796116504854,2.30555555555556,2.05,44.29,1.08,0.91,12.67,3.17,42990000,f
3645,141660,3.29,t,"2018-06-06 00:00:00",87,0.929378531073446,12.1851851851852,47.6811594202899,3.19417475728155,3.5,2.05,44.29,1.08,0.91,12.67,3.17,42990000,f
3645,761091,1.58,t,"2018-12-11 00:00:00",87,0.446327683615819,5.85185185185185,22.8985507246377,1.53398058252427,0.333333333333334,2.05,44.29,1.08,0.91,12.67,3.17,42990000,t
3645,568341,1.56,t,"2018-10-12 00:00:00",87,0.440677966101695,5.77777777777778,22.6086956521739,1.51456310679612,0.296296296296297,2.05,44.29,1.08,0.91,12.67,3.17,42990000,t
3651,771331,9.64,t,"2018-12-15 00:00:00",86,1.31156462585034,120.5,-32.1333333333333,0.283279459300617,0.318574514038877,92.31,6.81,1.09,-3.89,386.83,0.32,332790000,t
3651,1251079,10.53,t,"2019-05-08 00:00:00",86,1.43265306122449,131.625,-35.1,0.309432853364678,0.414686825053996,92.31,6.81,1.09,-3.89,386.83,0.32,332790000,f
3651,2703781,8.67,t,"2019-07-12 00:00:00",86,1.17959183673469,108.375,-28.9,0.254775198354393,0.213822894168467,92.31,6.81,1.09,-3.89,386.83,0.32,332790000,f
3651,656511,11.9,t,"2018-11-07 00:00:00",86,1.61904761904762,148.75,-39.6666666666667,0.349691448721716,0.562634989200864,92.31,6.81,1.09,-3.89,386.83,0.32,332790000,f
3651,673590,11.3,t,"2018-11-12 00:00:00",86,1.53741496598639,141.25,-37.6666666666667,0.332059947105495,0.497840172786177,92.31,6.81,1.09,-3.89,386.83,0.32,332790000,f
3651,2885621,7.79,t,"2019-08-09 00:00:00",86,1.05986394557823,97.375,-25.9666666666667,0.228915662650602,0.118790496760259,92.31,6.81,1.09,-3.89,386.83,0.32,332790000,t
3651,2913069,7.46,t,"2019-08-13 00:00:00",86,1.01496598639456,93.25,-24.8666666666667,0.219218336761681,0.0831533477321814,92.31,6.81,1.09,-3.89,386.83,0.32,332790000,t
3651,890105,8.66,t,"2019-01-20 00:00:00",86,1.17823129251701,108.25,-28.8666666666667,0.254481339994123,0.212742980561555,92.31,6.81,1.09,-3.89,386.83,0.32,332790000,t
3654,1770128,16.6,t,"2019-03-23 00:00:00",25,1.39261744966443,7.86729857819905,10.7792207792208,0.284490145672665,0.523958333333333,0.02,7.04,5.96,14.28,143.98,1.63,1790000000,t
3654,2827163,19.18,t,"2019-07-31 00:00:00",25,1.60906040268456,9.09004739336493,12.4545454545455,0.328706083976007,0.792708333333333,0.02,7.04,5.96,14.28,143.98,1.63,1790000000,f
3654,2166927,14.43,t,"2018-10-30 00:00:00",25,1.21057046979866,6.83886255924171,9.37012987012987,0.247300771208226,0.297916666666667,0.02,7.04,5.96,14.28,143.98,1.63,1790000000,t
3654,2219413,16.3,t,"2018-10-13 00:00:00",25,1.36744966442953,7.72511848341232,10.5844155844156,0.279348757497858,0.492708333333333,0.02,7.04,5.96,14.28,143.98,1.63,1790000000,f
3654,2934247,12.39,t,"2019-08-16 00:00:00",25,1.03942953020134,5.87203791469194,8.04545454545454,0.212339331619537,0.0854166666666667,0.02,7.04,5.96,14.28,143.98,1.63,1790000000,t
3654,1607694,16.27,t,"2019-05-14 00:00:00",25,1.36493288590604,7.71090047393365,10.5649350649351,0.278834618680377,0.489583333333333,0.02,7.04,5.96,14.28,143.98,1.63,1790000000,t
3658,2024214,18.77,t,"2018-12-22 00:00:00",24,1.35035971223022,32.3620689655172,144.384615384615,0.924175283111768,0.168466522678186,101.83,1.51,1.25,1.15,77.07,1.6,3290000000,t
3660,1496009,42.25,t,"2019-06-18 00:00:00",48,1.7887383573243,150.892857142857,24.7076023391813,0.714044279195538,0.477588046958378,82.61,7.93,4.67,7.71,91.34,2.3,466140000,t
3660,2166932,34.84,t,"2018-10-30 00:00:00",48,1.47502116850127,124.428571428571,20.374269005848,0.588811897921244,0.0821771611526151,82.61,7.93,4.67,7.71,91.34,2.3,466140000,t
3662,1753876,122.8,t,"2019-03-28 00:00:00",61,9.98373983739837,10.2761506276151,-73.0952380952381,8.4631288766368,0.338125151002658,98.77,0.64,-5.59,-14.13,24.01,2.65,14800000000,t
3662,2558745,93.67,t,"2018-06-26 00:00:00",61,7.61544715447154,7.83849372384937,-55.7559523809524,6.45554789800138,-0.0137714423773858,98.77,0.64,-5.59,-14.13,24.01,2.65,14800000000,t
3662,2552400,93.65,t,"2018-06-28 00:00:00",61,7.61382113821138,7.83682008368201,-55.7440476190476,6.45416953824948,-0.0140130466296206,98.77,0.64,-5.59,-14.13,24.01,2.65,14800000000,t
3662,2105480,104.1,t,"2018-11-20 00:00:00",61,8.46341463414634,8.71129707112971,-61.9642857142857,7.17436250861475,0.112225175163083,98.77,0.64,-5.59,-14.13,24.01,2.65,14800000000,t
3662,2225753,96.39,t,"2018-10-11 00:00:00",61,7.83658536585366,8.06610878661088,-57.375,6.64300482425913,0.0190867359265523,98.77,0.64,-5.59,-14.13,24.01,2.65,14800000000,t
3662,2024186,112.3,t,"2018-12-22 00:00:00",61,9.13008130081301,9.39748953974896,-66.8452380952381,7.7394900068918,0.211282918579367,98.77,0.64,-5.59,-14.13,24.01,2.65,14800000000,t
3663,752079,6.59,t,"2018-12-04 00:00:00",48,0.690775681341719,4.09316770186335,-16.0731707317073,0.634874759152216,0.694779116465863,68.38,2.5,-2.68,-4.18,8.45,4.44,46160000,f
3663,805165,5.86,t,"2018-12-25 00:00:00",48,0.614255765199161,3.63975155279503,-14.2926829268293,0.564547206165703,0.401606425702811,68.38,2.5,-2.68,-4.18,8.45,4.44,46160000,t
3666,1620715,8.6,t,"2019-05-09 00:00:00",72,1.87772925764192,6.77165354330709,-15.0877192982456,1.4853195164076,0.15,69.9,3.97,-4.15,-11.27,23.48,2.36,790440000,f
3666,2464116,13.17,t,"2018-07-27 00:00:00",72,2.87554585152838,10.3700787401575,-23.1052631578947,2.27461139896373,0.471830985915493,69.9,3.97,-4.15,-11.27,23.48,2.36,790440000,t
3666,2552421,13.41,t,"2018-06-28 00:00:00",72,2.92794759825327,10.5590551181102,-23.5263157894737,2.3160621761658,0.488732394366197,69.9,3.97,-4.15,-11.27,23.48,2.36,790440000,t
